id;name;type;fgc_guarantee;active;minimum_investment;financial_risk;daily_liquidity;indexer_profitability;type_profitability;value_profitability;redemption_period;net_profitability;gross_income;distributor_name;issuer_name;risk;thumbnail;financial_risk_original;cdi_yearly;ipca_12
3819;CDB Neon Pós-fixado 109,25% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;109.25;25/02/2028;10.43;12.07;XP Investimentos;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
2346;CDB Luso Brasileiro Pós-Fixado 108,00% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;108.00;20/01/2029;10.38;11.93;XP Investimentos;BANCO LUSO BRASILEIRO;2;https://investidor10.com.br/storage/companies/674f149d29790.jpg;MEDIUM;11.13;5.06
4136;CDB BTG Pactual Pós-fixado 104,75% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;104.75;13/03/2034;10.37;11.57;Nubank;Banco BTG Pactual;2;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;MEDIUM;11.13;5.06
3820;CDB Neon Pós-fixado 109,00% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;109.00;14/08/2027;10.36;12.04;XP Investimentos;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
4123;CDB Banco Voiter Pós-Fixado 109,00% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;109.00;13/03/2027;10.33;12.04;Rico;Banco Voiter;2;https://investidor10.com.br/storage/companies/6723e58fa8f6c.jpg;MEDIUM;11.13;5.06
4181;CDB BTG Pactual Pós-fixado 104,75% CDI;CDB;1;1;500.0;Médio;No Vencimento;CDI;POST_FIXED;104.75;14/03/2033;10.32;11.57;BTG Pactual;Banco BTG Pactual;2;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;MEDIUM;11.13;5.06
3416;CDB Neon Pós-Fixado 108,00% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;108.00;06/03/2028;10.31;11.93;Banco Inter;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
3742;CDB Neon Pós-fixado 112,00% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;112.00;20/02/2027;10.31;12.38;Nubank;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
3778;CDB Neon Pós-Fixado 112,00% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;112.00;24/02/2027;10.31;12.38;Nubank;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
3659;CDB Neon Pós-fixado 112,50% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;112.50;08/08/2026;10.30;12.43;Nubank;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
3413;CDB Neon Pós-Fixado 108,00% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;108.00;23/08/2027;10.27;11.93;Banco Inter;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
4183;CDB BTG Pactual Pós-fixado 104,50% CDI;CDB;1;1;500.0;Médio;No Vencimento;CDI;POST_FIXED;104.50;15/03/2032;10.24;11.55;BTG Pactual;Banco BTG Pactual;2;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;MEDIUM;11.13;5.06
4135;CDB Pine Pós-fixado 105,00% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;105.00;13/03/2031;10.23;11.60;Nubank;Banco Pine;2;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;MEDIUM;11.13;5.06
3412;CDB Neon Pós-Fixado 108,00% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;108.00;08/03/2027;10.23;11.93;Banco Inter;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
3898;CDB Neon Pós-fixado 111,00% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;111.00;28/02/2027;10.22;12.27;Nubank;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
3824;CDB Banco XP Pós-Fixado 106,00% CDI;CDB;1;1;1.05;Médio;No Vencimento;CDI;POST_FIXED;106.00;19/04/2029;10.20;11.71;XP Investimentos;Banco Xp S.A.;2;https://investidor10.com.br//storage/stocks/thumbnails/mvt1OLdD7SvdbaEhMVPjSEo079349nfyUxSeTaSh.jpg;MEDIUM;11.13;5.06
3554;CDB Neon Pós-fixado 107,00% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;107.00;01/08/2027;10.17;11.82;XP Investimentos;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
2756;CDB Afinz Pós-fixado 111,00% CDI;CDB;1;1;10000.0;Médio;No Vencimento;CDI;POST_FIXED;111.00;22/07/2026;10.16;12.27;XP Investimentos;Afinz;2;https://investidor10.com.br/storage/companies/677e7a6b10873.png;MEDIUM;11.13;5.06
2357;CDB Banco Fator Pós-fixado 105,00% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;105.00;21/01/2028;10.01;11.60;XP Investimentos;Banco Fator;2;https://investidor10.com.br/storage/companies/67409ae3d0522.jpg;MEDIUM;11.13;5.06
3827;CDB Banco Mercantil Pós-fixado 103,50% CDI;CDB;1;1;5000.0;Médio;No Vencimento;CDI;POST_FIXED;103.50;24/02/2030;10.01;11.44;XP Investimentos;Banco Mercantil do Brasil;2;https://investidor10.com.br/storage/companies/649ca663f374f.jpg;MEDIUM;11.13;5.06
3821;CDB Afinz Pós-Fixado 108,00% CDI;CDB;1;1;10000.0;Médio;No Vencimento;CDI;POST_FIXED;108.00;25/02/2027;9.94;11.93;XP Investimentos;Afinz;2;https://investidor10.com.br/storage/companies/677e7a6b10873.png;MEDIUM;11.13;5.06
3985;CDB Neon Pós-fixado 108,00% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;108.00;29/08/2026;9.89;11.93;Nubank;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
3754;CDB Neon Pós-fixado 108,00% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;108.00;14/08/2026;9.89;11.93;Nubank;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
4042;CDB Banco Itaú Pré-fixado 14,46%;CDB;1;1;500.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.46;08/03/2030;12.74;14.46;Itaú Unibanco;Itaú Unibanco;1;https://investidor10.com.br/storage/companies/66ace9528ffb2.jpg;LOW;11.13;5.06
3853;CDB Banco C6 Consignado Pré-fixado 15,30%;CDB;1;1;100.0;Baixo;No Vencimento;CDI;PRE_FIXED;15.30;25/08/2026;12.70;15.30;C6 Bank;Banco C6;1;https://investidor10.com.br/storage/companies/6723e56a98470.jpg;LOW;11.13;5.06
2852;CDB Banco Pine Pré-fixado 15,20%;CDB;1;1;1000.0;Baixo;No Vencimento;CDI;PRE_FIXED;15.20;29/01/2027;12.68;15.20;BTG Pactual;Banco Pine;1;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;LOW;11.13;5.06
3928;CDB Banco Fibra Pré-Fixado 14,70%;CDB;1;1;10000.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.70;06/09/2027;12.68;14.70;Banco Inter;Banco Fibra;1;https://investidor10.com.br/storage/companies/6751f5d6d44d6.png;LOW;11.13;5.06
2875;CDB Sofisa Direto Pré-Fixado 14,60%;CDB;1;1;1.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.60;14/02/2028;12.65;14.60;Sofisa Direto;Sofisa Direto;1;https://investidor10.com.br/storage/companies/679b730f33a1f.png;LOW;11.13;5.06
4171;CDB Qista Pré-Fixado 15,30%;CDB;1;1;1000.0;Baixo;No Vencimento;CDI;PRE_FIXED;15.30;16/03/2026;12.63;15.30;Bradesco;Qista S.A.;1;https://investidor10.com.br/storage/companies/6720e24f2160f.jpg;LOW;11.13;5.06
2903;CDB Banco XP Pós-fixado 150,00% CDI;CDB;1;1;20000.0;Baixo;No Vencimento;CDI;POST_FIXED;150.00;31/03/2025;12.63;16.58;XP Investimentos;Banco Xp S.A.;1;https://investidor10.com.br//storage/stocks/thumbnails/mvt1OLdD7SvdbaEhMVPjSEo079349nfyUxSeTaSh.jpg;LOW;11.13;5.06
4175;CDB Agibank Pré-Fixado 15,10%;CDB;1;1;1000.0;Baixo;No Vencimento;CDI;PRE_FIXED;15.10;14/09/2026;12.54;15.10;Bradesco;Banco Agibank;1;https://investidor10.com.br/storage/companies/6723e55fc7db5.jpg;LOW;11.13;5.06
2878;CDB Sofisa Direto Pré-Fixado 14,50%;CDB;1;1;1.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.50;30/08/2027;12.51;14.50;Sofisa Direto;Sofisa Direto;1;https://investidor10.com.br/storage/companies/679b730f33a1f.png;LOW;11.13;5.06
4174;CDB Agibank Pré-Fixado 15,15%;CDB;1;1;1000.0;Baixo;No Vencimento;CDI;PRE_FIXED;15.15;16/03/2026;12.50;15.15;Bradesco;Banco Agibank;1;https://investidor10.com.br/storage/companies/6723e55fc7db5.jpg;LOW;11.13;5.06
3023;CDB Qista Pré-fixado 15,65%;CDB;1;1;1000.0;Baixo;No Vencimento;CDI;PRE_FIXED;15.65;31/01/2026;12.50;15.65;Nubank;Qista S.A.;1;https://investidor10.com.br/storage/companies/6720e24f2160f.jpg;LOW;11.13;5.06
3114;CDB Daycoval Pré-fixado 15,04%;CDB;1;1;20000.0;Baixo;No Vencimento;CDI;PRE_FIXED;15.04;03/08/2026;12.47;15.04;BTG Pactual;Banco Daycoval;1;https://investidor10.com.br/storage/companies/6724cf141db59.jpg;LOW;11.13;5.06
3117;CDB Daycoval Pré-fixado 14,94%;CDB;1;1;20000.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.94;03/02/2027;12.46;14.94;BTG Pactual;Banco Daycoval;1;https://investidor10.com.br/storage/companies/6724cf141db59.jpg;LOW;11.13;5.06
4177;CDB Banco BMG Pré-Fixado 15,08%;CDB;1;1;1000.0;Baixo;No Vencimento;CDI;PRE_FIXED;15.08;16/03/2026;12.45;15.08;Bradesco;Banco BMG;1;https://investidor10.com.br/storage/companies/66d9a94bc4c89.jpg;LOW;11.13;5.06
3085;CDB Qista Pré-fixado 15,50%;CDB;1;1;1000.0;Baixo;No Vencimento;CDI;PRE_FIXED;15.50;03/02/2026;12.39;15.50;Nubank;Qista S.A.;1;https://investidor10.com.br/storage/companies/6720e24f2160f.jpg;LOW;11.13;5.06
4045;CDB Banco Itaú Pré-fixado 14,30%;CDB;1;1;500.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.30;13/03/2028;12.39;14.30;Itaú Unibanco;Itaú Unibanco;1;https://investidor10.com.br/storage/companies/66ace9528ffb2.jpg;LOW;11.13;5.06
3608;CDB BTG Pactual Pré-fixado 14,79%;CDB;1;1;500.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.79;15/02/2027;12.34;14.79;BTG Pactual;Banco BTG Pactual;1;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;LOW;11.13;5.06
4044;CDB Banco Itaú Pré-fixado 14,37%;CDB;1;1;500.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.37;15/03/2027;12.34;14.37;Itaú Unibanco;Itaú Unibanco;1;https://investidor10.com.br/storage/companies/66ace9528ffb2.jpg;LOW;11.13;5.06
3874;CDB BTG Pactual Pré-fixado 14,28%;CDB;1;1;500.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.28;26/08/2027;12.31;14.28;BTG Pactual;Banco BTG Pactual;1;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;LOW;11.13;5.06
3952;CDB Banco BMG Pré-Fixado 14,27%;CDB;1;1;1000.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.27;23/08/2027;12.30;14.27;BTG Pactual;Banco BMG;1;https://investidor10.com.br/storage/companies/66d9a94bc4c89.jpg;LOW;11.13;5.06
3926;CDB Banco Fibra Pré-Fixado 14,80%;CDB;1;1;10000.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.80;08/09/2026;12.29;14.80;Banco Inter;Banco Fibra;1;https://investidor10.com.br/storage/companies/6751f5d6d44d6.png;LOW;11.13;5.06
2716;CDB Banco Pine Pré-fixado 15,30%;CDB;1;1;1000.0;Baixo;No Vencimento;CDI;PRE_FIXED;15.30;27/01/2026;12.22;15.30;Nubank;Banco Pine;1;https://investidor10.com.br/storage/companies/66d9a9b5e9301.jpg;LOW;11.13;5.06
2655;CDB Banco XP Pré-Fixado 14,80%;CDB;1;1;1000.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.80;13/03/2026;12.21;14.80;Rico;Banco XP;1;https://investidor10.com.br//storage/stocks/thumbnails/mvt1OLdD7SvdbaEhMVPjSEo079349nfyUxSeTaSh.jpg;LOW;11.13;5.06
3854;CDB Banco C6 Consignado Pré-fixado 15,25%;CDB;1;1;100.0;Baixo;No Vencimento;CDI;PRE_FIXED;15.25;25/02/2026;12.20;15.25;C6 Bank;Banco C6;1;https://investidor10.com.br/storage/companies/6723e56a98470.jpg;LOW;11.13;5.06
3709;CDB BTG Pactual Pré-fixado 14,67%;CDB;1;1;500.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.67;17/08/2026;12.17;14.67;BTG Pactual;Banco BTG Pactual;1;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;LOW;11.13;5.06
3879;CDB BTG Pactual Pré-fixado 14,03%;CDB;1;1;500.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.03;01/03/2028;12.15;14.03;BTG Pactual;Banco BTG Pactual;1;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;LOW;11.13;5.06
3205;CDB Qista Pré-fixado 15,20%;CDB;1;1;1000.0;Baixo;No Vencimento;CDI;PRE_FIXED;15.20;04/02/2026;12.15;15.20;Nubank;Qista S.A.;1;https://investidor10.com.br/storage/companies/6720e24f2160f.jpg;LOW;11.13;5.06
3930;CDB Banco BMG Pré-Fixado 15,15%;CDB;1;1;1000.0;Baixo;No Vencimento;CDI;PRE_FIXED;15.15;06/03/2026;12.12;15.15;BTG Pactual;Banco BMG;1;https://investidor10.com.br/storage/companies/66d9a94bc4c89.jpg;LOW;11.13;5.06
2874;CDB Sofisa Direto Pré-Fixado 14,50%;CDB;1;1;1.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.50;19/02/2027;12.10;14.50;Sofisa Direto;Sofisa Direto;1;https://investidor10.com.br/storage/companies/679b730f33a1f.png;LOW;11.13;5.06
2714;CDB Daycoval Pré-fixado 15,14%;CDB;1;1;20000.0;Baixo;No Vencimento;CDI;PRE_FIXED;15.14;27/01/2026;12.09;15.14;Nubank;Banco Daycoval;1;https://investidor10.com.br/storage/companies/6724cf141db59.jpg;LOW;11.13;5.06
3789;CDB Neon Pós-Fixado 108,00% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;108.00;18/08/2026;9.89;11.93;Nubank;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
3417;CDB Neon Pós-Fixado 115,00% CDI;CDB;1;1;108.15;Médio;No Vencimento;CDI;POST_FIXED;115.00;05/08/2025;9.77;12.71;Banco Inter;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
2652;CDB Banco XP Pós-Fixado 101,00% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;101.00;12/03/2030;9.77;11.16;Rico;Banco XP;2;https://investidor10.com.br//storage/stocks/thumbnails/mvt1OLdD7SvdbaEhMVPjSEo079349nfyUxSeTaSh.jpg;MEDIUM;11.13;5.06
3411;CDB Neon Pós-Fixado 106,50% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;106.50;28/08/2026;9.76;11.77;Banco Inter;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
2351;CDB Luso Brasileiro Pós-fixado 106,00% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;106.00;21/01/2027;9.75;11.71;XP Investimentos;BANCO LUSO BRASILEIRO;2;https://investidor10.com.br/storage/companies/674f149d29790.jpg;MEDIUM;11.13;5.06
3823;CDB Neon Pós-fixado 106,50% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;106.50;19/08/2026;9.75;11.77;XP Investimentos;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
2757;CDB Afinz Pós-fixado 109,50% CDI;CDB;1;1;10000.0;Médio;No Vencimento;CDI;POST_FIXED;109.50;28/01/2026;9.67;12.10;XP Investimentos;Afinz;2;https://investidor10.com.br/storage/companies/677e7a6b10873.png;MEDIUM;11.13;5.06
4182;CDB Banco Fibra Pós-fixado 99,50% CDI;CDB;1;1;10000.0;Médio;No Vencimento;CDI;POST_FIXED;99.50;16/09/2030;9.65;10.99;BTG Pactual;Banco Fibra;2;https://investidor10.com.br/storage/companies/6751f5d6d44d6.png;MEDIUM;11.13;5.06
3664;CDB Neon Pós-fixado 109,00% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;109.00;13/02/2026;9.63;12.04;Nubank;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
3982;CDB Neon Pós-fixado 108,75% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;108.75;06/03/2026;9.61;12.02;Nubank;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
3753;CDB Neon Pós-fixado 108,75% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;108.75;19/02/2026;9.61;12.02;Nubank;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
3829;CDB Omni Pós-fixado 103,00% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;103.00;25/02/2027;9.48;11.38;XP Investimentos;Banco Omni;2;https://investidor10.com.br/storage/companies/674f140708ca7.jpg;MEDIUM;11.13;5.06
3822;CDB Neon Pós-fixado 107,00% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;107.00;25/02/2026;9.46;11.82;XP Investimentos;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
3446;CDB Neon Pós-fixado 107,00% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;107.00;09/02/2026;9.45;11.82;Nubank;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
3556;CDB Neon Pós-fixado 106,00% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;106.00;12/02/2026;9.36;11.71;XP Investimentos;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
4187;CDB Banco Fibra Pós-fixado 98,00% CDI;CDB;1;1;10000.0;Médio;No Vencimento;CDI;POST_FIXED;98.00;14/03/2028;9.34;10.83;BTG Pactual;Banco Fibra;2;https://investidor10.com.br/storage/companies/6751f5d6d44d6.png;MEDIUM;11.13;5.06
3922;CDB Banco BMG Pós-fixado 95,00% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;95.00;04/03/2032;9.28;10.50;BTG Pactual;Banco BMG;2;https://investidor10.com.br/storage/companies/66d9a94bc4c89.jpg;MEDIUM;11.13;5.06
3825;CDB Afinz Pós-Fixado 105,00% CDI;CDB;1;1;10000.0;Médio;No Vencimento;CDI;POST_FIXED;105.00;25/02/2026;9.28;11.60;XP Investimentos;Afinz;2;https://investidor10.com.br/storage/companies/677e7a6b10873.png;MEDIUM;11.13;5.06
3410;CDB Neon Pós-Fixado 103,75% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;103.75;06/03/2026;9.17;11.46;Banco Inter;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
3793;CDB Neon Pós-Fixado 107,00% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;107.00;25/08/2025;9.10;11.82;Nubank;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
3426;CDB Neon Pós-Fixado 104,75% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;104.75;07/09/2025;8.91;11.57;Rico;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
3409;CDB Neon Pós-Fixado 104,50% CDI;CDB;1;1;100.0;Médio;No Vencimento;CDI;POST_FIXED;104.50;03/09/2025;8.89;11.55;Banco Inter;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
3826;CDB Neon Pós-fixado 104,00% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;104.00;25/08/2025;8.85;11.49;XP Investimentos;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
3833;CDB Neon Pós-fixado 102,00% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;102.00;26/05/2025;8.65;11.27;XP Investimentos;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
3454;CDB Neon Pós-Fixado 100,00% CDI;CDB;1;1;1000.0;Médio;No Vencimento;CDI;POST_FIXED;100.00;10/08/2025;8.50;11.05;XP Investimentos;Banco Neon;2;https://investidor10.com.br/storage/companies/6720d6d5c8cb3.png;MEDIUM;11.13;5.06
4070;CDB BTG Pactual IPCA + 7,47%;CDB;1;1;500.0;Médio;No Vencimento;IPCA+;PRE_FIXED;7.47;10/03/2033;6.57;7.47;BTG Pactual;Banco BTG Pactual;2;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;MEDIUM;11.13;5.06
832;CDB Banco Master Pré-Fixado 16,45%;CDB;1;1;1000.0;Alto;No Vencimento;CDI;PRE_FIXED;16.45;12/03/2033;14.86;16.45;Rico;Banco Master;3;https://investidor10.com.br/storage/companies/6723e538f3ec6.jpg;HIGH;11.13;5.06
3671;CDB Banco Fibra Pré-Fixado 15,15%;CDB;1;1;10000.0;Alto;No Vencimento;CDI;PRE_FIXED;15.15;07/03/2033;13.64;15.15;Banco Inter;Banco Fibra;3;https://investidor10.com.br/storage/companies/6751f5d6d44d6.png;HIGH;11.13;5.06
4004;CDB Banco Master IPCA + 8,50%;CDB;1;1;1446.23;Alto;No Vencimento;IPCA+;HYBRID;8.50;25/11/2026;11.64;13.99;Banco Inter;Banco Master;3;https://investidor10.com.br/storage/companies/6723e538f3ec6.jpg;HIGH;11.13;5.06
4005;CDB Banco Master Pós-Fixado 118,00% CDI;CDB;1;1;1255.12;Alto;No Vencimento;CDI;POST_FIXED;118.00;26/12/2029;11.44;13.04;Banco Inter;Banco Master;3;https://investidor10.com.br/storage/companies/6723e538f3ec6.jpg;HIGH;11.13;5.06
4006;CDB Banco Master Pós-Fixado 118,00% CDI;CDB;1;1;1250.7;Alto;No Vencimento;CDI;POST_FIXED;118.00;07/01/2030;11.44;13.04;Banco Inter;Banco Master;3;https://investidor10.com.br/storage/companies/6723e538f3ec6.jpg;HIGH;11.13;5.06
4001;CDB Banco Master IPCA + 8,60%;CDB;1;1;1479.51;Alto;No Vencimento;IPCA+;HYBRID;8.60;22/09/2025;11.21;14.10;Banco Inter;Banco Master;3;https://investidor10.com.br/storage/companies/6723e538f3ec6.jpg;HIGH;11.13;5.06
4000;CDB Banco Master IPCA + 8,50%;CDB;1;1;1489.06;Alto;No Vencimento;IPCA+;HYBRID;8.50;16/09/2025;11.12;13.99;Banco Inter;Banco Master;3;https://investidor10.com.br/storage/companies/6723e538f3ec6.jpg;HIGH;11.13;5.06
4002;CDB Banco Master IPCA + 8,20%;CDB;1;1;1477.54;Alto;No Vencimento;IPCA+;HYBRID;8.20;29/09/2025;10.88;13.67;Banco Inter;Banco Master;3;https://investidor10.com.br/storage/companies/6723e538f3ec6.jpg;HIGH;11.13;5.06
4003;CDB Banco Master IPCA + 8,00%;CDB;1;1;1467.44;Alto;No Vencimento;IPCA+;HYBRID;8.00;20/10/2025;10.72;13.46;Banco Inter;Banco Master;3;https://investidor10.com.br/storage/companies/6723e538f3ec6.jpg;HIGH;11.13;5.06
4012;CDB Will Bank Pós-Fixado 115,00% CDI;CDB;1;1;100.0;Alto;No Vencimento;CDI;POST_FIXED;115.00;09/06/2025;9.75;12.71;Banco Inter;Will Financeira;3;https://investidor10.com.br/storage/companies/6720e0ba0d3c9.png;HIGH;11.13;5.06
3333;CDB Luso Brasileiro Pós-fixado 125,00% CDI;CDB;1;1;2189.05;Baixo;No Vencimento;CDI;POST_FIXED;125.00;26/09/2028;12.02;13.81;Nubank;BANCO LUSO BRASILEIRO;1;https://investidor10.com.br/storage/companies/674f149d29790.jpg;LOW;11.13;5.06
3866;CDB BTG Pactual Pré-fixado 14,36%;CDB;1;1;500.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.36;26/02/2027;11.98;14.36;BTG Pactual;Banco BTG Pactual;1;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;LOW;11.13;5.06
4043;CDB Banco Itaú Pré-fixado 14,50%;CDB;1;1;500.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.50;13/03/2026;11.97;14.50;Itaú Unibanco;Itaú Unibanco;1;https://investidor10.com.br/storage/companies/66ace9528ffb2.jpg;LOW;11.13;5.06
3865;CDB BTG Pactual Pré-fixado 14,32%;CDB;1;1;500.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.32;26/02/2027;11.95;14.32;BTG Pactual;Banco BTG Pactual;1;https://investidor10.com.br/storage/companies/66cc8e7c56df1.jpg;LOW;11.13;5.06
2873;CDB Sofisa Direto Pré-Fixado 14,40%;CDB;1;1;1.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.40;31/08/2026;11.95;14.40;Sofisa Direto;Sofisa Direto;1;https://investidor10.com.br/storage/companies/679b730f33a1f.png;LOW;11.13;5.06
3116;CDB Daycoval Pré-fixado 14,92%;CDB;1;1;20000.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.92;03/02/2026;11.92;14.92;BTG Pactual;Banco Daycoval;1;https://investidor10.com.br/storage/companies/6724cf141db59.jpg;LOW;11.13;5.06
3279;CDB Sofisa Direto Pré-Fixado 14,90%;CDB;1;1;1.0;Baixo;No Vencimento;CDI;PRE_FIXED;14.90;02/03/2026;11.92;14.90;Sofisa Direto;Sofisa Direto;1;https://investidor10.com.br/storage/companies/679b730f33a1f.png;LOW;11.13;5.06
